327	307.01373	310.88526	312.84292	335.94128	360.36568
328	305.39893	312.13716	312.97309	335.47199	361.50379
329	306.20985	312.11248	315.93698	336.52177	363.87278
330	306.03677	312.68782	317.3017	335.0773	365.07745
331	306.63995	313.72741	314.67708	336.50887	365.80795
332	307.14684	313.10494	317.67624	339.69307	366.28329
333	306.00046	313.61326	315.82452	342.02443	369.52762
334	306.33354	312.62503	315.32829	340.82368	366.4589
335	308.79387	312.516	315.23359	343.34735	366.63713
336	307.71704	310.22502	319.64138	343.42612	367.93724
337	310.32137	313.69224	317.80649	339.17241	366.93838
338	309.92226	313.75508	319.50325	337.98635	366.01408
339	309.75161	312.64217	316.45306	338.21403	366.93924
340	307.08976	316.09099	318.22665	341.61335	368.63854
341	306.96497	313.1955	317.34048	340.90766	367.09164
342	304.3277	309.35259	317.14536	339.87675	366.1049
343	307.08419	311.77772	317.4861	335.4799	367.34143
344	305.1442	312.7739	317.75225	340.21963	368.2706
345	304.55876	310.21493	316.56258	341.15837	366.59215
346	304.08824	312.66026	316.71357	337.38779	367.18797
347	304.66531	314.59695	317.18769	341.671	367.46417
348	305.5006	312.78107	317.35494	338.34508	367.49175
349	304.44817	317.8118	315.07292	346.54663	366.94235
350	304.57068	315.91798	315.9438	344.77432	369.17624
351	305.559	315.85845	315.63233	344.10092	367.43701
352	306.43075	314.94896	315.04931	347.37306	369.16033
353	308.17379	316.47906	316.44856	347.00416	371.78786
354	307.71303	316.04726	319.33022	345.60626	368.72914
355	305.49541	314.23416	318.81619	346.31434	365.84388
356	306.72665	314.33778	320.85765	346.16744	366.55696
357	307.86582	314.31496	316.23358	347.0788	366.22125
358	307.53647	313.77623	316.40983	345.83669	367.73723
359	306.53532	313.26045	318.13043	343.28253	367.08601
360	307.0611	314.80795	317.35246	344.17065	366.58747
361	304.73899	316.98546	319.05562	342.22196	367.65005
362	304.56154	318.47665	322.67551	344.12232	368.34382
363	307.29649	319.533	317.81241	343.08742	370.52476
364	303.80593	321.31195	316.40108	345.47394	368.28375
365	305.69504	319.37153	318.28042	346.2432	371.97012
366	306.93467	318.65329	315.56943	346.58014	372.17201
367	305.89589	317.04668	316.09247	350.80493	370.72034
368	305.63819	318.59411	315.39915	347.36074	370.09347
369	308.19442	319.62205	316.7525	350.07366	372.51232
370	307.73064	320.48535	316.949	349.81796	369.91698
371	310.64934	318.66021	320.99843	348.12281	373.41361
372	310.39061	317.93779	318.94809	350.86862	374.53689
373	310.46101	318.12948	324.84134	351.73805	375.47961
374	308.64432	319.5026	322.99882	352.4419	373.2027
375	308.2477	318.73823	326.11388	350.74945	376.98035
376	307.50953	319.21718	326.55914	350.54545	376.69761
377	308.20882	317.24306	324.70474	352.3304	376.96504
378	309.61653	319.13484	324.89261	349.6427	379.40009
379	308.00642	319.14565	327.86144	351.23024	380.10274
380	307.41098	319.6029	327.16885	352.80127	378.26636
381	307.19302	317.99568	326.88464	357.66132	378.28191
382	307.59124	319.1886	327.46371	352.34618	378.27342
383	307.56452	321.2575	327.1817	350.37387	379.09569
384	308.66747	321.84759	328.00073	350.74416	379.62984
385	307.56394	322.29739	326.00842	349.39022	382.64202
386	310.53426	320.81227	325.28625	351.10117	380.6858
387	311.11022	319.82981	328.23111	350.71827	380.72085
388	313.13253	321.50009	327.77985	350.7223	380.71235
389	310.79345	319.6508	326.33608	353.71024	383.97039
390	312.67127	321.04476	327.49192	353.495	384.66671
391	312.02882	320.15907	326.4606	354.93805	383.95165
392	312.95809	320.24946	327.40481	351.38829	383.51128
393	313.50638	317.42511	329.82089	352.05481	383.8096
394	313.29168	321.37254	328.96501	350.88246	382.92047
395	309.69115	318.73582	328.14543	352.98501	385.06485
396	310.71406	321.65928	330.05752	353.27761	383.25355
397	310.02137	320.19205	329.46182	351.41179	383.36032
398	310.52877	318.06661	331.37821	351.18701	382.81881
399	311.21711	321.37908	328.94987	353.22662	384.7176
400	309.32799	320.1805	329.57124	355.2906	385.88526
401	309.37637	321.62811	329.79367	353.86008	384.53585
402	308.84644	319.4771	329.17884	351.71162	385.34522
403	309.97613	321.16003	329.54672	353.84943	382.2439
